id,chance_of_playing_next_round,chance_of_playing_this_round,dreamteam_count,ep_next,ep_this,event_points,first_name,form,in_dreamteam,news,news_added,now_cost,points_per_game,second_name,selected_by_percent,team,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,expected_goals_per_90,saves_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,goals_conceded_per_90,starts_per_90,clean_sheets_per_90,singular_name_short
217,,,0,1.2,0.7,0,Abdoulaye,0.7,False,,,53,1.3,Doucouré,0.3,8,4,5787,392,28793,2757,0.1,0.8,A.Doucoure,125,0,0,0,7,0,0,0,0,0,0,0,2,0.21,0.02,0.23,4.33,0.15,0.0,0.01,0.16,3.12,5.04,1.44,0.0,MID
218,,,0,1.5,1.0,1,Norberto Bercique,1.0,False,,,50,1.0,Gomes Betuncal,0.8,8,4,66954,6007,44651,7134,0.2,0.8,Beto,43,0,0,0,4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,1.85,0.0,0.0,0.0,0.0,3.87,8.37,0.0,0.0,FWD
219,0.0,0.0,0,0.0,0.0,0,Jarrad,0.0,False,Lack of match fitness - Expected back 28 Sep,2024-08-12T14:30:04.538597Z,49,0.0,Branthwaite,0.8,8,0,1133,141,148927,8055,0.0,0.0,Branthwaite,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DEF
220,75.0,,1,5.4,6.7,6,Dominic,6.7,False,Illness - 75% chance of playing,2024-09-18T19:30:06.748871Z,59,5.5,Calvert-Lewin,3.3,8,22,257762,162821,134591,25511,1.1,3.7,Calvert-Lewin,323,2,1,0,9,0,0,0,0,0,0,3,4,1.12,0.41,1.53,6.66,0.31,0.0,0.11,0.42,1.86,2.51,1.11,0.0,FWD
221,0.0,50.0,0,0.0,0.1,0,Séamus,0.3,False,Calf injury - Unknown return date,2024-09-11T12:30:06.934350Z,44,1.0,Coleman,0.0,8,1,1345,32,3164,350,0.1,0.2,Coleman,90,0,0,0,3,0,0,0,0,0,0,0,1,0.62,0.01,0.63,2.22,0.62,0.0,0.01,0.63,2.22,3.0,1.0,0.0,DEF
222,0.0,,0,0.0,2.0,2,Idrissa,2.0,False,Personal Reasons - Expected back 28 Sep,2024-09-19T14:30:05.586621Z,49,2.0,Gueye,0.1,8,8,3080,893,4185,685,0.4,1.6,Gana,333,0,0,0,12,0,0,0,0,0,0,0,4,0.20,0.08,0.28,7.48,0.05,0.0,0.02,0.07,2.02,3.24,1.08,0.0,MID
223,75.0,100.0,0,0.9,0.7,2,James,0.7,False,Illness - 75% chance of playing,2024-09-18T19:30:06.780548Z,50,2.0,Garner,0.0,8,2,318,90,1345,109,0.1,0.4,Garner,64,0,0,0,3,0,0,0,0,0,0,0,0,0.00,0.05,0.05,1.75,0.0,0.0,0.07,0.07,2.46,4.22,0.0,0.0,MID
224,75.0,,0,1.7,1.7,2,Jack,1.7,False,Illness - 75% chance of playing,2024-09-19T14:30:05.601507Z,54,1.8,Harrison,0.1,8,7,3670,416,9289,1050,0.3,1.3,Harrison,293,0,0,0,9,0,0,0,0,0,0,0,4,0.79,0.47,1.26,6.64,0.24,0.0,0.14,0.38,2.04,2.76,1.23,0.0,MID
225,0.0,0.0,0,0.0,0.0,0,Mason,0.0,False,Loaned to West Bromwich Albion,2024-08-31T08:24:25.909228Z,40,1.0,Holgate,0.4,8,1,11786,0,29402,3485,0.0,0.2,Holgate,5,0,0,0,1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.07,0.0,0.0,0.0,0.0,1.26,18.0,0.0,0.0,DEF
226,,,0,1.8,1.3,1,Tim,1.3,False,,,45,1.5,Iroegbunam,1.4,8,6,166465,13510,57922,7917,0.3,1.3,Iroegbunam,350,0,0,0,13,0,0,0,2,0,0,0,4,0.21,0.08,0.29,7.89,0.05,0.0,0.02,0.07,2.03,3.34,1.03,0.0,MID
227,,,0,0.5,0.0,0,João,0.0,False,,,40,0.0,Neves Virgínia,0.5,8,0,5619,544,15595,1536,0.0,0.0,J.Virginia,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GKP
228,75.0,,0,2.1,2.3,1,Michael,2.3,False,Thigh injury - 75% chance of playing,2024-09-19T14:30:05.611115Z,40,2.0,Keane,5.6,8,8,457855,41239,128081,21496,0.6,2.0,Keane,360,1,0,0,13,0,0,0,1,0,0,0,4,0.26,0.02,0.28,8.20,0.06,0.0,0.0,0.06,2.05,3.25,1.0,0.0,DEF
229,0.0,0.0,0,0.0,0.0,0,Neal,0.0,False,Transferred to Marseille,2024-08-31T06:13:30.372925Z,49,0.0,Maupay,0.7,8,0,20402,0,123276,11346,0.0,0.0,Maupay,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FWD
230,,,1,7.2,6.7,12,Dwight,6.7,False,,,54,5.5,McNeil,1.7,8,22,131897,118034,47856,10913,1.2,4.1,McNeil,360,1,2,0,13,0,0,0,0,0,0,3,4,0.11,2.42,2.52,8.20,0.03,0.0,0.6,0.63,2.05,3.25,1.0,0.0,MID
231,75.0,,0,0.9,0.7,1,Vitalii,0.7,False,Illness - 75% chance of playing,2024-09-18T19:30:06.797268Z,44,0.8,Mykolenko,4.9,8,3,51646,2883,423765,44153,0.2,0.7,Mykolenko,295,0,0,0,10,0,0,0,0,0,0,0,4,0.00,0.06,0.06,6.45,0.0,0.0,0.02,0.02,1.97,3.05,1.22,0.0,DEF
232,,,0,1.8,1.3,1,Iliman,1.3,False,,,54,1.2,Ndiaye,0.3,8,5,22238,2963,14407,2530,0.2,0.9,Ndiaye,222,0,0,1,6,0,0,0,1,0,0,0,2,0.30,0.07,0.37,3.56,0.12,0.0,0.03,0.15,1.44,2.43,0.81,0.41,FWD
234,0.0,0.0,0,0.0,0.0,0,Nathan,0.0,False,Lack of match fitness - Expected back 28 Sep,2024-08-12T14:30:04.567805Z,44,0.0,Patterson,0.0,8,0,232,40,1465,115,0.0,0.0,Patterson,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DEF
235,,,0,2.2,1.7,2,Jordan,1.7,False,,,49,1.5,Pickford,9.4,8,6,53483,7483,652055,58375,0.3,1.2,Pickford,360,0,0,0,13,0,0,0,0,0,13,0,4,0.00,0.03,0.03,8.20,0.0,3.25,0.01,0.01,2.05,3.25,1.0,0.0,GKP
236,75.0,100.0,0,0.9,0.7,1,James,0.7,False,Back injury - 75% chance of playing,2024-09-18T22:30:07.010253Z,49,0.5,Tarkowski,1.2,8,2,11317,1427,107313,8876,0.1,0.4,Tarkowski,360,0,0,0,13,0,0,0,1,0,0,0,4,0.37,0.23,0.60,8.20,0.09,0.0,0.06,0.15,2.05,3.25,1.0,0.0,DEF
237,0.0,0.0,0,0.0,0.0,0,Youssef,0.0,False,Foot injury - Unknown return date,2024-08-05T15:00:04.380259Z,50,0.0,Ramalho Chermiti,0.0,8,0,591,46,1205,148,0.0,0.0,Y. Chermiti,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FWD
238,100.0,100.0,0,0.5,0.0,0,Ashley,0.0,False,,2024-08-17T20:00:05.873666Z,45,-1.0,Young,0.1,8,-2,2372,656,10923,724,0.0,-0.4,Young,155,0,0,0,6,0,0,0,1,1,0,0,2,0.00,0.18,0.18,3.35,0.0,0.0,0.1,0.1,1.95,3.48,1.16,0.0,DEF
577,,,0,1.2,0.7,1,Jesper,0.7,False,,,53,1.0,Lindstrøm,0.1,8,2,890,68,7836,649,0.1,0.4,Lindstrøm,42,0,0,0,2,0,0,0,0,0,0,0,0,0.04,0.01,0.05,1.08,0.09,0.0,0.02,0.11,2.31,4.29,0.0,0.0,MID
582,,,0,0.5,0.0,0,Jake,0.0,False,,,48,0.0,O'Brien,0.2,8,0,2341,343,16208,1422,0.0,0.0,O'Brien,26,0,0,0,1,0,0,0,1,0,0,0,0,0.00,0.00,0.00,0.72,0.0,0.0,0.0,0.0,2.49,3.46,0.0,0.0,DEF
603,,,0,0.8,0.3,0,Harrison,0.3,False,,,45,1.0,Armstrong,0.2,8,1,18791,2140,10397,1637,0.1,0.2,Armstrong,1,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MID
614,0.0,0.0,0,0.0,0.0,0,Jenson,0.0,False,Season long loan to Chesterfield,2024-09-01T09:13:11.888586Z,45,0.0,Metcalfe,0.0,8,0,777,0,738,71,0.0,0.0,Metcalfe,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MID
624,,,0,0.5,0.0,0,Asmir,0.0,False,,,40,0.0,Begovic,0.2,8,0,15481,1409,3584,469,0.0,0.0,Begovic,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GKP
627,,,0,0.5,0.0,0,Roman,0.0,False,,,40,0.0,Dixon,0.1,8,0,3544,532,1228,281,0.0,0.0,Dixon,90,0,0,0,4,0,0,0,0,0,0,0,1,0.00,0.00,0.00,2.43,0.0,0.0,0.0,0.0,2.43,4.0,1.0,0.0,DEF
651,,,0,2.2,1.7,1,Orel,1.0,False,,,50,1.0,Mangala,0.0,8,1,180,95,72,49,0.2,0.2,Mangala,26,0,0,0,1,0,0,0,0,0,0,0,0,0.09,0.00,0.09,0.72,0.31,0.0,0.0,0.31,2.49,3.46,0.0,0.0,MID
10,,,0,-0.2,0.3,0,Reiss,0.3,False,,,50,0.5,Nelson,0.1,9,1,4434,564,3631,522,0.1,0.2,Nelson,26,0,0,0,1,0,0,0,1,0,0,0,0,0.08,0.01,0.09,0.35,0.28,0.0,0.03,0.31,1.21,3.46,0.0,0.0,MID
19,,,0,5.8,6.3,7,Emile,6.3,False,,,57,5.5,Smith Rowe,27.0,9,22,1692061,207759,588827,50802,1.1,3.9,Smith Rowe,274,1,1,2,2,0,0,0,0,0,0,4,4,0.92,0.70,1.62,2.62,0.3,0.0,0.23,0.53,0.86,0.66,1.31,0.66,MID
191,,,0,0.2,0.7,2,Joachim,0.7,False,,,44,1.0,Andersen,10.9,9,2,86261,4591,785355,50899,0.2,0.5,Andersen,180,0,0,0,3,0,0,0,1,0,0,0,2,0.05,0.03,0.08,2.35,0.02,0.0,0.02,0.04,1.18,1.5,1.0,0.0,DEF
239,,,0,4.8,5.3,2,Adama,5.3,False,,,50,4.8,Traoré,3.5,9,19,409437,44011,123717,23260,1.1,3.8,Adama,325,1,1,1,3,0,0,0,1,0,0,3,4,1.02,0.79,1.81,3.12,0.28,0.0,0.22,0.5,0.86,0.83,1.11,0.28,MID
240,,,0,1.8,2.3,3,Andreas,2.3,False,,,54,2.0,Hoelgebaum Pereira,2.4,9,8,53046,2107,186684,19556,0.4,1.5,Andreas,346,0,0,1,3,0,0,0,1,0,0,0,4,0.27,1.04,1.31,3.04,0.07,0.0,0.27,0.34,0.79,0.78,1.04,0.26,MID
241,,,0,1.5,2.0,2,Calvin,2.0,False,,,45,1.8,Bassey,0.4,9,7,19297,1507,15575,1858,0.4,1.6,Bassey,360,0,0,0,4,0,0,0,1,0,0,0,4,0.18,0.03,0.21,4.25,0.04,0.0,0.01,0.05,1.06,1.0,1.0,0.0,DEF
242,,,0,-0.5,0.0,0,Steven,0.0,False,,,40,0.0,Benda,0.5,9,0,11742,820,10451,1152,0.0,0.0,Benda,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GKP
243,,,0,0.2,0.7,1,Tom,0.7,False,,,49,0.5,Cairney,0.0,9,2,1321,109,2423,257,0.1,0.4,Cairney,67,0,0,0,2,0,0,0,2,0,0,0,0,0.00,0.18,0.18,1.63,0.0,0.0,0.24,0.24,2.19,2.69,0.0,0.0,MID
244,,,0,-0.5,0.0,0,Timothy,0.0,False,,,43,0.0,Castagne,1.4,9,0,8842,1736,144008,11281,0.0,0.0,Castagne,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DEF
245,,,0,0.8,1.3,0,Issa,1.3,False,,,45,2.0,Diop,0.3,9,6,13277,342,12346,1984,0.3,1.3,Diop,270,0,0,0,3,0,0,0,0,0,0,0,3,0.17,0.02,0.19,3.49,0.06,0.0,0.01,0.07,1.16,1.0,1.0,0.0,DEF
246,0.0,0.0,0,0.0,0.0,0,Luke,0.0,False,Season long loan to Birmingham City,2024-08-06T17:24:03.566492Z,45,0.0,Harris,0.0,9,0,0,0,682,39,0.0,0.0,Harris,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MID
247,,,0,3.8,4.3,3,Alex,4.3,False,,,55,3.8,Iwobi,1.2,9,15,111947,6672,65659,10077,0.8,2.7,Iwobi,331,1,0,1,3,0,0,0,0,0,0,1,4,0.32,0.73,1.05,3.82,0.09,0.0,0.2,0.29,1.04,0.82,1.09,0.27,MID
248,,,0,2.2,2.7,2,Bernd,2.7,False,,,50,2.8,Leno,2.8,9,11,105702,3439,106333,14232,0.5,2.2,Leno,360,0,0,0,4,0,0,0,0,0,12,0,4,0.00,0.00,0.00,4.25,0.0,3.0,0.0,0.0,1.06,1.0,1.0,0.0,GKP
249,,,0,1.2,1.7,2,Saša,1.7,False,,,50,1.8,Lukić,0.1,9,7,1917,158,2494,275,0.3,1.4,Lukić,331,0,0,1,3,0,0,0,2,0,0,0,4,0.00,0.06,0.06,3.16,0.0,0.0,0.02,0.02,0.86,0.82,1.09,0.27,MID
250,0.0,0.0,0,0.0,0.0,0,Kevin,0.0,False,Transferred to FC Midtjylland,2024-08-31T06:24:47.127908Z,40,0.0,Mbabu,0.3,9,0,8149,0,27702,3081,0.0,0.0,Mbabu,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DEF
251,,,0,1.2,1.7,1,Rodrigo,1.7,False,,,60,1.8,Muniz Carvalho,6.3,9,7,620912,6748,653222,123825,0.3,1.2,Muniz,251,0,0,1,3,0,0,0,0,0,0,0,3,1.03,0.02,1.05,2.72,0.37,0.0,0.01,0.38,0.98,1.08,1.08,0.36,FWD
252,,,0,3.2,3.7,9,Raúl,3.7,False,,,54,3.0,Jiménez,0.7,9,12,48340,28328,36708,5229,0.7,2.2,Raúl,105,1,0,1,1,0,0,0,0,0,0,3,1,0.30,0.04,0.34,1.53,0.26,0.0,0.03,0.29,1.31,0.86,0.86,0.86,FWD
253,0.0,0.0,0,0.0,0.0,0,Tim,0.0,False,Permanent transfer to Charlotte FC,2024-08-09T11:16:10.995330Z,45,0.0,Ream,0.0,9,0,0,0,979,34,0.0,0.0,Ream,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DEF
254,,,0,0.5,1.0,1,Harrison,1.0,False,,,49,1.0,Reed,0.0,9,4,1432,142,2272,267,0.2,0.8,Reed,12,0,0,0,1,0,0,0,0,0,0,0,0,0.00,0.09,0.09,1.22,0.0,0.0,0.68,0.68,9.15,7.5,0.0,0.0,MID
255,,,0,3.8,4.3,2,Antonee,4.3,False,,,47,3.8,Robinson,17.5,9,15,1119952,52669,269758,44877,0.9,3.2,Robinson,360,0,2,0,4,0,0,0,1,0,0,2,4,0.00,0.36,0.36,4.25,0.0,0.0,0.09,0.09,1.06,1.0,1.0,0.0,DEF
256,0.0,0.0,0,0.0,0.0,0,Jay,0.0,False,Transferred to Birmingham City,2024-08-31T09:25:38.042723Z,50,1.0,Stansfield,0.1,9,1,4673,0,9179,846,0.0,0.2,Stansfield,1,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.67,0.0,0.0,0.0,0.0,60.3,0.0,0.0,0.0,FWD
257,,,0,1.5,2.0,2,Kenny,2.0,False,,,45,2.0,Tete,0.4,9,8,29261,1231,18269,2147,0.4,1.8,Tete,360,0,0,0,4,0,0,0,0,0,0,0,4,0.41,0.05,0.46,4.25,0.1,0.0,0.01,0.11,1.06,1.0,1.0,0.0,DEF
258,0.0,0.0,0,0.0,0.0,0,Carlos Vinícius,0.0,False,Calf injury - Expected back 28 Sep,2024-09-13T15:30:06.747794Z,50,0.0,Alves Morais,0.5,9,0,26658,189,47107,9001,0.0,0.0,Vinicius,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FWD
259,,,0,-0.2,0.3,0,Harry,0.3,False,,,54,0.7,Wilson,0.1,9,2,2774,277,9709,961,0.1,0.4,Wilson,36,0,0,0,1,0,0,0,1,0,0,0,0,0.00,0.02,0.02,1.23,0.0,0.0,0.05,0.05,3.08,2.5,0.0,0.0,MID
579,,,0,-0.5,0.0,0,Ryan,0.0,False,,,44,0.0,Sessegnon,0.2,9,0,1644,204,8532,885,0.0,0.0,Sessegnon,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DEF
586,,,0,-0.5,0.0,0,Jorge,0.0,False,,,44,0.0,Cuenca Barreno,0.1,9,0,552,71,2449,216,0.0,0.0,J.Cuenca,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DEF
604,,,0,-0.5,0.0,0,Josh,0.0,False,,,45,0.0,King,0.1,9,0,7476,797,4937,750,0.0,0.0,King,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MID
605,,,0,-0.5,0.0,0,Martial,0.0,False,,,45,0.0,Godo,0.0,9,0,2540,291,1894,285,0.0,0.0,Godo,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MID
622,,,0,0.2,0.7,1,Sander,0.7,False,,,50,1.0,Berge,0.0,9,2,1479,93,701,124,0.1,0.4,Berge,42,0,0,0,1,0,0,0,0,0,0,0,0,0.00,0.01,0.01,0.42,0.0,0.0,0.02,0.02,0.9,2.14,0.0,0.0,MID
260,,,0,0.0,-0.5,0,Ali,0.0,False,,,50,0.3,Al-Hamadi,0.4,10,1,21146,1742,27414,3717,0.0,0.2,Al-Hamadi,32,0,0,0,1,0,0,0,2,0,0,0,0,0.00,0.02,0.02,0.66,0.0,0.0,0.06,0.06,1.86,2.81,0.0,0.0,FWD
261,0.0,0.0,0,0.0,0.0,0,Elkan,0.0,False,Season long loan to Blackpool,2024-08-07T08:20:38.133494Z,40,0.0,Baggott,0.0,10,0,0,0,1838,133,0.0,0.0,Baggott,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DEF
262,50.0,50.0,0,0.0,-0.2,0,Nathan,0.0,False,Lack of match fitness - 50% chance of playing,2024-08-05T15:00:04.392829Z,49,0.0,Broadhead,0.0,10,0,229,15,891,53,0.0,0.0,Broadhead,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MID
263,,,0,0.0,-0.5,0,Cameron,0.0,False,,,40,0.0,Burgess,0.3,10,0,5639,534,12136,1337,0.0,0.0,Burgess,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DEF
264,100.0,100.0,0,0.3,-0.2,1,Wes,0.3,False,,2024-08-17T20:30:06.143860Z,49,0.5,Burns,0.0,10,1,684,225,6126,189,0.1,0.2,Burns,114,0,0,0,0,0,0,0,1,0,0,0,2,0.00,0.01,0.01,1.68,0.0,0.0,0.01,0.01,1.33,0.0,1.58,0.0,MID
265,,,0,1.0,0.5,1,Conor,1.0,False,,,53,1.2,Chaplin,0.2,10,5,2316,99,12764,1199,0.2,0.9,Chaplin,72,0,0,0,1,0,0,0,0,0,0,0,1,0.00,0.02,0.02,1.70,0.0,0.0,0.02,0.02,2.12,1.25,1.25,0.0,MID
266,25.0,25.0,0,0.0,-0.1,0,Harry,0.0,False,Lack of match fitness - 25% chance of playing,2024-08-05T15:00:04.405270Z,40,0.0,Clarke,0.0,10,0,901,66,1750,204,0.0,0.0,H.Clarke,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DEF
267,,,1,4.3,3.8,6,Leif,4.3,False,,,45,3.5,Davis,1.9,10,14,78719,22038,57403,5686,1.0,3.1,Davis,360,0,1,1,7,0,0,0,0,0,0,2,4,0.07,0.48,0.55,8.60,0.02,0.0,0.12,0.14,2.15,1.75,1.0,0.25,DEF
268,,,0,3.3,2.8,1,Liam,3.3,False,,,55,3.0,Delap,1.1,10,12,117276,22411,50094,8980,0.6,2.2,Delap,293,1,0,0,6,0,0,0,0,0,0,1,4,0.42,0.01,0.43,7.49,0.13,0.0,0.0,0.13,2.3,1.84,1.23,0.0,FWD
269,0.0,0.0,0,0.0,0.0,0,George,0.3,False,Loaned to Middlesbrough,2024-08-31T08:22:49.668219Z,40,1.0,Edmundson,0.1,10,1,2076,0,8662,958,0.1,0.2,Edmundson,1,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DEF
270,,,0,2.7,2.2,6,Jacob,2.7,False,,,40,2.2,Greaves,2.2,10,9,208307,47827,55129,6440,0.7,2.2,Greaves,360,0,0,1,7,0,0,0,0,0,0,0,4,0.12,0.00,0.12,8.60,0.03,0.0,0.0,0.03,2.15,1.75,1.0,0.25,DEF
271,0.0,0.0,0,0.0,0.0,0,Marcus,0.3,False,Loaned to Derby County,2024-08-31T08:21:56.022360Z,49,1.0,Myers-Harness,0.0,10,2,347,0,1844,154,0.1,0.4,Harness,43,0,0,0,2,0,0,0,0,0,0,0,0,0.00,0.05,0.05,1.36,0.0,0.0,0.1,0.1,2.85,4.19,0.0,0.0,MID
272,100.0,100.0,0,0.3,-0.2,1,George,0.3,False,,2024-08-12T14:30:04.606990Z,54,1.0,Hirst,0.0,10,1,924,231,1617,150,0.1,0.2,Hirst,31,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.44,0.0,0.0,0.0,0.0,1.28,0.0,0.0,0.0,FWD
273,0.0,0.0,0,0.0,0.0,0,Cameron,0.0,False,Loaned to Wycombe,2024-08-23T12:39:48.370081Z,45,0.0,Humphreys,0.0,10,0,651,0,3603,285,0.0,0.0,Humphreys,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MID
274,100.0,100.0,0,2.0,1.5,2,Omari,2.0,False,,2024-09-08T23:00:06.812294Z,54,1.8,Giraud-Hutchinson,0.4,10,7,11933,1356,27279,2772,0.4,1.3,Hutchinson,352,0,0,1,7,0,0,0,2,0,0,0,4,0.36,0.04,0.40,8.35,0.09,0.0,0.01,0.1,2.13,1.79,1.02,0.26,MID
275,,,0,1.0,0.5,0,Ben,1.0,False,,,40,1.5,Johnson,3.9,10,3,181471,2800,149949,19575,0.2,0.8,Johnson,123,0,1,0,6,0,0,0,0,0,0,0,1,0.00,0.20,0.20,5.53,0.0,0.0,0.15,0.15,4.05,4.39,0.73,0.0,DEF
276,0.0,0.0,0,0.0,0.0,0,Freddie,0.0,False,Mutual termination of contract,2024-08-31T06:23:26.859072Z,45,0.0,Ladapo,1.4,10,0,59882,0,121281,13189,0.0,0.0,Ladapo,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FWD
277,,,0,1.0,0.5,1,Massimo,1.0,False,,,45,1.7,Luongo,0.6,10,5,58951,3445,30361,3828,0.2,1.1,Luongo,141,0,0,0,4,0,0,0,0,0,0,0,2,0.00,0.00,0.00,4.90,0.0,0.0,0.0,0.0,3.13,2.55,1.28,0.0,MID
278,,,0,1.3,0.8,2,Sam,1.3,False,,,49,1.5,Morsy,0.2,10,6,6016,729,12466,1291,0.3,1.2,Morsy,353,0,0,1,7,0,0,0,3,0,0,0,4,0.00,0.34,0.34,8.35,0.0,0.0,0.09,0.09,2.13,1.78,1.02,0.25,MID
279,0.0,0.0,0,0.0,0.0,0,Corrie,0.0,False,Permanent transfer to Kilmarnock,2024-08-01T06:52:12.954431Z,40,0.0,Ndaba,0.0,10,0,0,0,435,22,0.0,0.0,Ndaba,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DEF
280,,,0,0.0,-0.5,0,Cieran,0.0,False,,,40,0.0,Slicker,0.8,10,0,13126,939,15523,1885,0.0,0.0,Slicker,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GKP
281,,,0,0.3,-0.2,0,Jack,0.3,False,,,49,1.0,Taylor,0.0,10,2,782,65,1685,191,0.1,0.4,Taylor,43,0,0,0,2,0,0,0,0,0,0,0,0,0.02,0.01,0.03,1.36,0.04,0.0,0.02,0.06,2.85,4.19,0.0,0.0,MID
282,,,0,2.7,2.2,6,Axel,2.7,False,,,40,2.2,Tuanzebe,2.2,10,9,141841,59348,42522,6978,0.7,2.2,Tuanzebe,341,0,0,1,7,0,0,0,0,0,0,0,4,0.07,0.02,0.09,8.02,0.02,0.0,0.01,0.03,2.12,1.85,1.06,0.26,DEF
283,,,0,0.0,-0.5,0,Christian,0.0,False,,,45,2.0,Walton,0.2,10,2,6456,266,8952,1370,0.0,0.4,Walton,90,0,0,0,2,0,0,0,0,0,3,0,1,0.00,0.00,0.00,2.65,0.0,3.0,0.0,0.0,2.65,2.0,1.0,0.0,GKP
284,,,0,0.7,0.2,0,Luke,0.7,False,,,40,0.7,Woolfenden,1.8,10,2,76964,8234,41568,5807,0.2,0.5,Woolfenden,270,0,0,0,7,0,0,0,1,0,0,0,3,0.03,0.00,0.03,6.94,0.01,0.0,0.0,0.01,2.31,2.33,1.0,0.0,DEF
359,100.0,100.0,0,1.3,0.8,2,Kalvin,1.3,False,,2024-08-17T20:00:06.009827Z,50,2.0,Phillips,0.1,10,4,2039,414,5150,416,0.3,0.8,Phillips,159,0,0,1,1,0,0,0,1,0,0,0,2,0.00,0.04,0.04,2.53,0.0,0.0,0.02,0.02,1.43,0.57,1.13,0.57,MID
